food_id,food_name,brand,categories,countries,collection_location,source,calories_kcal,protein_g,carbohydrate_g,fat_g,fiber_g,sugar_g,sodium_mg,saturated_fat_g,nutriscore,nova_group,serving_size,quantity,salt_g
173508,"Babyfood, potatoes, toddler",,,,USDA reference,USDA FoodData Central SR Legacy,,1.0,11.73,0.1,0.9,0.91,57.0,0.002,,,,,
173509,"Babyfood, cereal, Oatmeal, dry, GERBER, SINGLE GRAIN, fortified",,,,USDA reference,USDA FoodData Central SR Legacy,,10.94,73.57,6.42,7.0,12.27,23.0,2.588,,,,,
173510,"Babyfood, vegetable, butternut squash and corn",,,,USDA reference,USDA FoodData Central SR Legacy,,2.0,9.26,0.6,2.0,2.93,5.0,0.166,,,,,
173511,"Babyfood, apples, dices, toddler",,,,USDA reference,USDA FoodData Central SR Legacy,,0.19,11.56,0.36,1.9,10.48,2.0,0.004,,,,,
173512,"Babyfood, fruit, applesauce, strained",,,,USDA reference,USDA FoodData Central SR Legacy,,0.2,10.8,0.2,1.7,9.87,0.0,0.008,,,,,
173513,"Babyfood, dinner, vegetables and chicken, junior",,,,USDA reference,USDA FoodData Central SR Legacy,,2.04,8.66,1.12,1.1,1.46,34.0,0.402,,,,,
173514,"Babyfood, dinner, mixed vegetable, strained",,,,USDA reference,USDA FoodData Central SR Legacy,,1.2,9.5,0.1,,,38.0,,,,,,
173515,"Babyfood, vegetables, mix vegetables strained",,,,USDA reference,USDA FoodData Central SR Legacy,,1.0,8.25,0.5,1.5,1.57,0.0,0.118,,,,,
173516,"Babyfood, dinner, beef noodle, junior",,,,USDA reference,USDA FoodData Central SR Legacy,,2.5,7.3,1.9,1.1,1.45,26.0,0.838,,,,,
173517,"Babyfood, apples with ham, strained",,,,USDA reference,USDA FoodData Central SR Legacy,,2.6,10.9,0.9,1.8,7.98,9.0,0.36,,,,,
173518,"Babyfood, carrots and beef, strained",,,,USDA reference,USDA FoodData Central SR Legacy,,3.4,5.7,2.5,2.6,2.04,69.0,1.06,,,,,
173519,"Babyfood, beverage, GERBER, GRADUATES, FRUIT SPLASHERS",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,7.35,0.0,0.0,6.12,11.0,0.002,,,,,
173520,"Babyfood, snack, GERBER, GRADUATES, YOGURT MELTS",,,,USDA reference,USDA FoodData Central SR Legacy,,14.29,71.82,4.0,2.3,57.14,286.0,0.968,,,,,
173521,"Babyfood, dinner, sweet potatoes and chicken, strained",,,,USDA reference,USDA FoodData Central SR Legacy,,2.51,11.04,2.17,1.3,2.65,22.0,0.98,,,,,
173522,"Infant formula, MEAD JOHNSON, Enfamil 24, ready to feed, with ARA and DHA",,,,USDA reference,USDA FoodData Central SR Legacy,,1.64,6.93,4.1,0.0,8.1,21.0,1.41,,,,,
173523,"Infant formula, MEAD JOHNSON, Enfamil Enspire Powder, with ARA and DHA, not reconstituted",,,,USDA reference,USDA FoodData Central SR Legacy,,10.5,57.2,27.0,0.0,53.0,135.0,9.3,,,,,
173524,"Infant formula, MEAD JOHNSON, Enfamil Reguline, ready to feed, with ARA and DHA",,,,USDA reference,USDA FoodData Central SR Legacy,,1.51,7.6,3.5,,3.8,24.0,1.2,,,,,
173525,"Infant formula, MEAD JOHNSON, Gentlease, ready to feed, with ARA and DHA",,,,USDA reference,USDA FoodData Central SR Legacy,,1.5,7.61,3.5,,1.93,,1.2,,,,,
173526,"Toddler formula, MEAD JOHNSON, Nutramigen Toddler with LGG Powder, with ARA and DHA, not reconstituted",,,,USDA reference,USDA FoodData Central SR Legacy,,12.0,61.97,21.0,,25.0,178.0,7.2,,,,,
173527,"Infant formula, MEAD JOHNSON, Pregestimil 20 Calories, ready to feed, with ARA and DHA",,,,USDA reference,USDA FoodData Central SR Legacy,,1.84,7.0,3.7,,0.02,31.0,0.5,,,,,
173528,"Babyfood, cereal, high protein, prepared with whole milk",,,,USDA reference,USDA FoodData Central SR Legacy,,8.7,11.6,3.8,,,49.0,,,,,,
173529,"Babyfood, cereal, mixed, prepared with whole milk",,,,USDA reference,USDA FoodData Central SR Legacy,,4.14,12.3,3.38,0.8,4.78,42.0,0.855,,,,,
173530,"Babyfood, cereal, mixed, with bananas, prepared with whole milk",,,,USDA reference,USDA FoodData Central SR Legacy,,3.82,10.0,3.46,0.4,5.9,48.0,0.859,,,,,
173531,"Babyfood, cereal, oatmeal, prepared with whole milk",,,,USDA reference,USDA FoodData Central SR Legacy,,5.0,15.3,4.1,1.1,,46.0,,,,,,
173532,"Babyfood, cereal, mixed, with honey, prepared with whole milk",,,,USDA reference,USDA FoodData Central SR Legacy,,5.0,15.9,3.6,,,48.0,,,,,,
173533,"Babyfood, cereal, high protein, with apple and orange, prepared with whole milk",,,,USDA reference,USDA FoodData Central SR Legacy,,6.9,13.4,3.9,,,58.0,,,,,,
173534,"Babyfood, cereal, rice, with bananas, prepared with whole milk",,,,USDA reference,USDA FoodData Central SR Legacy,,3.57,10.49,3.32,0.1,6.13,47.0,0.826,,,,,
173535,"Infant formula, NESTLE, GOOD START SUPREME, with iron, liquid concentrate, not reconstituted",,,,USDA reference,USDA FoodData Central SR Legacy,,2.79,14.2,6.5,0.0,9.7,34.0,2.06,,,,,
173536,"Infant formula, NESTLE, GOOD START SUPREME, with iron, powder",,,,USDA reference,USDA FoodData Central SR Legacy,,11.3,57.32,26.1,0.0,39.3,138.0,8.5,,,,,
173537,"Infant formula, MEAD JOHNSON, ENFAMIL, LIPIL, low iron, liquid concentrate, with ARA and DHA",,,,USDA reference,USDA FoodData Central SR Legacy,,2.76,14.24,7.16,0.0,14.24,39.0,2.659,,,,,
173538,"Infant formula, MEAD JOHNSON, PREGESTIMIL, with iron, powder, with ARA and DHA, not reconstituted",,,,USDA reference,USDA FoodData Central SR Legacy,,14.0,52.2,28.0,0.0,4.1,240.0,3.9,,,,,
173539,"Infant formula, MEAD JOHNSON, PREGESTIMIL, with iron, with ARA and DHA, prepared from powder",,,,USDA reference,USDA FoodData Central SR Legacy,,1.86,6.54,3.7,0.0,0.53,31.0,0.52,,,,,
173540,"Infant formula, MEAD JOHNSON, PROSOBEE, with iron, ready-to-feed",,,,USDA reference,USDA FoodData Central SR Legacy,,1.64,6.11,3.5,0.0,6.11,23.0,1.292,,,,,
173541,"Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, with iron, ready-to-feed",,,,USDA reference,USDA FoodData Central SR Legacy,,1.61,6.7,3.59,0.0,6.7,29.0,1.371,,,,,
173542,"Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, with iron, liquid concentrate",,,,USDA reference,USDA FoodData Central SR Legacy,,3.13,13.21,6.98,0.0,13.1,56.0,2.66,,,,,
173543,"Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, with iron, powder, not reconstituted",,,,USDA reference,USDA FoodData Central SR Legacy,,12.6,53.57,28.09,0.0,52.97,226.0,10.778,,,,,
173544,"Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, with iron, liquid concentrate not reconstituted, with ARA and DHA",,,,USDA reference,USDA FoodData Central SR Legacy,,1.84,7.2,3.5,0.0,7.0,31.0,1.207,,,,,
173545,"Infant formula, MEAD JOHNSON, ENFAMIL, PROSOBEE, with iron, powder, not reconstituted, with ARA and DHA",,,,USDA reference,USDA FoodData Central SR Legacy,,12.7,54.6,27.0,0.0,0.1,183.0,9.3,,,,,
173546,"Infant formula, ABBOTT NUTRITION, SIMILAC, with iron, powder, not reconstituted",,,,USDA reference,USDA FoodData Central SR Legacy,,10.89,54.73,28.87,0.0,54.73,126.0,10.491,,,,,
173547,"Infant formula, MEAD JOHNSON, ENFAMIL, PROSOBEE, liquid concentrate, reconstituted, with ARA and DHA",,,,USDA reference,USDA FoodData Central SR Legacy,,1.63,7.58,3.4,0.0,0.97,23.0,1.17,,,,,
173548,"Infant formula, MEAD JOHNSON, PROSOBEE, with iron, ready to feed, with ARA and DHA",,,,USDA reference,USDA FoodData Central SR Legacy,,1.64,6.47,3.5,0.0,0.97,24.0,1.211,,,,,
173549,"Infant formula, NESTLE, GOOD START SOY, with DHA and ARA, ready-to-feed",,,,USDA reference,USDA FoodData Central SR Legacy,,1.6,7.13,3.28,0.0,5.68,26.0,1.189,,,,,
173550,"Child formula, ABBOTT NUTRITION, PEDIASURE, ready-to-feed, with iron and fiber",,,,USDA reference,USDA FoodData Central SR Legacy,,2.8,11.28,4.7,0.5,7.6,36.0,1.936,,,,,
173551,"Infant formula, NESTLE, GOOD START ESSENTIALS SOY, with iron, powder",,,,USDA reference,USDA FoodData Central SR Legacy,,12.5,55.7,25.5,0.0,44.38,180.0,8.1,,,,,
173552,"Infant formula, MEAD JOHNSON, NEXT STEP PROSOBEE, powder, not reconstituted",,,,USDA reference,USDA FoodData Central SR Legacy,,15.6,57.1,21.0,0.0,56.0,171.0,7.8,,,,,
173553,"Infant formula, MEAD JOHNSON,NEXT STEP PROSOBEE, prepared from powder",,,,USDA reference,USDA FoodData Central SR Legacy,,2.14,8.08,2.91,0.0,7.77,23.0,1.078,,,,,
173554,"Infant formula, PBM PRODUCTS, store brand, powder",,,,USDA reference,USDA FoodData Central SR Legacy,,12.0,56.0,28.0,0.0,56.0,118.0,11.131,,,,,
173555,"Infant formula, PBM PRODUCTS, store brand, soy, ready-to-feed",,,,USDA reference,USDA FoodData Central SR Legacy,,1.8,6.09,3.5,0.0,6.1,18.0,1.4,,,,,
173556,"Infant formula, PBM PRODUCTS, store brand, soy, liquid concentrate, not reconstituted",,,,USDA reference,USDA FoodData Central SR Legacy,,3.6,12.18,7.0,0.0,12.18,36.0,2.8,,,,,
173557,"Infant formula, PBM PRODUCTS, store brand, soy, powder",,,,USDA reference,USDA FoodData Central SR Legacy,,13.6,52.2,27.2,0.0,52.2,151.0,10.78,,,,,
173558,"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), liquid concentrate, with ARA and DHA",,,,USDA reference,USDA FoodData Central SR Legacy,,2.73,13.64,6.95,0.0,13.78,39.0,0.715,,,,,
173559,"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA",,,,USDA reference,USDA FoodData Central SR Legacy,,11.13,55.67,28.14,0.0,55.67,158.0,2.894,,,,,
173560,"Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, ready-to-feed",,,,USDA reference,USDA FoodData Central SR Legacy,,1.36,6.77,3.7,0.0,6.77,16.0,1.314,,,,,
173561,"Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, powder, not reconstituted",,,,USDA reference,USDA FoodData Central SR Legacy,,10.89,54.73,28.87,0.0,54.73,126.0,10.491,,,,,
173562,"Salad dressing, blue or roquefort cheese dressing, commercial, regular",,,,USDA reference,USDA FoodData Central SR Legacy,,1.37,4.77,51.1,0.4,3.48,642.0,13.279,,,,,
173563,"Oil, cupu assu",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,0.0,0.0,38.7,,,,,
173564,"Fat, chicken",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,99.8,0.0,0.0,0.0,44.7,,,,,
173565,"Oil, soybean, salad or cooking, (partially hydrogenated) and cottonseed",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,0.0,0.0,29.5,,,,,
173566,"Shortening industrial, lard and vegetable oil",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,,0.0,40.7,,,,,
173567,"Shortening frying (heavy duty), beef tallow and cottonseed",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,,0.0,38.5,,,,,
173568,"Shortening confectionery, coconut (hydrogenated) and or palm kernel (hydrogenated)",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,0.0,0.0,2.2,,,,,
173569,"Shortening industrial, soybean (hydrogenated) and cottonseed",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,0.0,0.0,58.0,,,,,
173570,"Oil, ucuhuba butter",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,0.0,0.0,6.7,,,,,
173571,"Fat, turkey",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,99.8,0.0,0.0,0.0,42.9,,,,,
173572,"Fat, goose",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,99.8,0.0,,0.0,56.7,,,,,
173573,"Oil, avocado",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,,0.0,70.554,,,,,
173574,"Shortening, special purpose for cakes and frostings, soybean (hydrogenated)",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,0.0,0.0,36.555,,,,,
173575,"Shortening, special purpose for baking, soybean (hydrogenated) palm and cottonseed",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,0.0,0.0,29.583,,,,,
173576,"Oil, oat",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,0.0,0.0,35.11,,,,,
173577,"Fish oil, cod liver",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,,0.0,46.711,,,,,
173578,"Fish oil, sardine",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,,0.0,33.841,,,,,
173579,"Shortening, multipurpose, soybean (hydrogenated) and palm (hydrogenated)",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,,0.0,50.973,,,,,
173580,"Margarine-like, vegetable oil-butter spread, tub, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,1.0,1.0,40.0,0.0,0.0,786.0,18.438,,,,,
173581,"Butter, light, stick, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,3.3,0.0,55.1,0.0,0.0,450.0,15.927,,,,,
173582,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,0.17,0.86,59.81,0.0,0.0,615.0,19.348,,,,,
173583,"Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,0.6,0.0,59.17,0.0,0.0,700.0,20.316,,,,,
173584,"Shortening, vegetable, household, composite",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,99.97,0.0,0.0,4.0,41.186,,,,,
173585,"Margarine, regular, 80% fat, composite, stick, without salt",,,,USDA reference,USDA FoodData Central SR Legacy,,0.16,0.7,80.71,0.0,0.0,2.0,38.877,,,,,
173586,"Margarine-like spread with yogurt, approximately 40% fat, tub, with salt",,,,USDA reference,USDA FoodData Central SR Legacy,,2.0,2.0,35.0,0.0,0.0,630.0,9.8,,,,,
173587,"Margarine, 80% fat, stick, includes regular and hydrogenated corn and soybean oils",,,,USDA reference,USDA FoodData Central SR Legacy,,0.16,0.7,80.71,0.0,,654.0,38.877,,,,,
173588,"Margarine, margarine-type vegetable oil spread, 70% fat, soybean and partially hydrogenated soybean, stick",,,,USDA reference,USDA FoodData Central SR Legacy,,0.26,1.53,70.22,,,700.0,33.468,,,,,
173589,"Margarine Spread, 40-49% fat, tub",,,,USDA reference,USDA FoodData Central SR Legacy,,0.27,0.0,44.46,0.0,,716.0,10.351,,,,,
173590,"Salad dressing, italian dressing, fat-free",,,,USDA reference,USDA FoodData Central SR Legacy,,0.97,8.75,0.87,0.6,8.85,1129.0,0.235,,,,,
173591,"Salad dressing, ranch dressing, fat-free",,,,USDA reference,USDA FoodData Central SR Legacy,,0.25,26.51,1.92,0.1,5.35,897.0,0.388,,,,,
173592,"Salad dressing, ranch dressing, regular",,,,USDA reference,USDA FoodData Central SR Legacy,,1.32,5.9,44.54,0.0,4.69,901.0,9.202,,,,,
173593,"Salad dressing, ranch dressing, reduced fat",,,,USDA reference,USDA FoodData Central SR Legacy,,1.25,21.33,12.42,1.1,3.77,1120.0,2.794,,,,,
173594,"Salad dressing, mayonnaise, light",,,,USDA reference,USDA FoodData Central SR Legacy,,0.37,9.23,22.22,0.0,3.56,827.0,5.01,,,,,
173595,"Oil, industrial, coconut, principal uses candy coatings, oil sprays, roasting nuts",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,0.0,0.0,5.935,,,,,
173596,"Oil, industrial, soy (partially hydrogenated), principal uses popcorn and flavoring vegetables",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,0.0,0.0,41.929,,,,,
173597,"Shortening, industrial, soy (partially hydrogenated), pourable liquid fry shortening",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,0.0,0.0,38.87,,,,,
173598,"Oil, industrial, soy, refined, for woks and light frying",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,0.0,0.0,21.701,,,,,
173599,"Margarine-like shortening, industrial, soy (partially hydrogenated), cottonseed, and soy, principal use flaky pastries",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,71.0,0.0,0.0,864.0,37.243,,,,,
173600,"Oil, industrial, palm kernel, confection fat, uses similar to high quality cocoa butter",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,0.0,6.0,5.406,,,,,
173601,"Oil, industrial, palm kernel (hydrogenated), confection fat, uses similar to 95 degree hard butter",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,0.0,6.0,0.257,,,,,
173602,"Oil, industrial, palm kernel (hydrogenated), confection fat, intermediate grade product",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,0.0,6.0,1.271,,,,,
173603,"Oil, industrial, palm kernel (hydrogenated), filling fat",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,0.0,6.0,5.705,,,,,
173604,"Oil, industrial, soy (partially hydrogenated ), palm, principal uses icings and fillings",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,0.0,0.0,59.715,,,,,
173605,"Margarine, industrial, non-dairy, cottonseed, soy oil (partially hydrogenated ), for flaky pastries",,,,USDA reference,USDA FoodData Central SR Legacy,,1.9,0.0,80.2,0.0,0.0,879.0,46.692,,,,,
173606,"Shortening, industrial, soy (partially hydrogenated ) and corn for frying",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,0.0,0.0,40.824,,,,,
173607,"Shortening, industrial, soy (partially hydrogenated ) for baking and confections",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,100.0,0.0,0.0,0.0,71.023,,,,,
173608,"Margarine-like spread, SMART BEAT Super Light without saturated fat",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,0.0,17.1,0.0,0.0,755.0,7.6,,,,,
173609,"Margarine-like spread, SMART BEAT Smart Squeeze",,,,USDA reference,USDA FoodData Central SR Legacy,,0.0,7.1,2.1,0.0,1.0,829.0,0.47,,,,,
173610,"Margarine-like spread, SMART BALANCE Omega Plus Spread (with plant sterols & fish oil)",,,,USDA reference,USDA FoodData Central SR Legacy,,0.13,0.16,70.95,0.0,0.0,729.0,25.334,,,,,
173611,"Chicken, broilers or fryers, drumstick, meat and skin, cooked, fried, flour",,,,USDA reference,USDA FoodData Central SR Legacy,,26.96,1.63,13.72,0.1,,89.0,5.42,,,,,
173612,"Chicken, broilers or fryers, drumstick, meat and skin, cooked, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,23.35,0.0,10.15,0.0,0.0,123.0,4.155,,,,,
173613,"Chicken, broilers or fryers, drumstick, meat and skin, cooked, stewed",,,,USDA reference,USDA FoodData Central SR Legacy,,25.32,0.0,10.64,0.0,0.0,76.0,4.07,,,,,
173614,"Chicken, broilers or fryers, dark meat, drumstick, meat only, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,19.41,0.0,3.71,0.0,0.0,114.0,1.33,,,,,
173615,"Chicken, broilers or fryers, leg, meat and skin, cooked, fried, batter",,,,USDA reference,USDA FoodData Central SR Legacy,,21.77,8.72,16.17,0.3,,279.0,6.58,,,,,
173616,"Chicken, broilers or fryers, leg, meat and skin, cooked, fried, flour",,,,USDA reference,USDA FoodData Central SR Legacy,,26.84,2.5,14.43,0.1,,88.0,5.68,,,,,
173617,"Chicken, broilers or fryers, leg, meat and skin, cooked, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,24.03,0.0,8.99,0.0,0.0,98.0,3.564,,,,,
173618,"Chicken, broilers or fryers, leg, meat and skin, cooked, stewed",,,,USDA reference,USDA FoodData Central SR Legacy,,24.17,0.0,12.92,0.0,0.0,73.0,5.04,,,,,
173619,"Chicken, broilers or fryers, leg, meat only, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,19.16,0.0,4.22,0.0,0.0,96.0,1.44,,,,,
173620,"Chicken, broilers or fryers, neck, meat and skin, cooked, fried, batter",,,,USDA reference,USDA FoodData Central SR Legacy,,19.82,8.7,23.52,,,276.0,9.79,,,,,
173621,"Chicken, broilers or fryers, neck, meat and skin, cooked, fried, flour",,,,USDA reference,USDA FoodData Central SR Legacy,,24.01,4.24,23.61,,,82.0,9.7,,,,,
173622,"Chicken, broilers or fryers, neck, meat and skin, cooked simmered",,,,USDA reference,USDA FoodData Central SR Legacy,,19.61,0.0,18.1,0.0,0.0,52.0,7.22,,,,,
173623,"Chicken, broilers or fryers, neck, meat only, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,17.55,0.0,8.78,0.0,,81.0,2.73,,,,,
173624,"Chicken, broilers or fryers, thigh, meat and skin, cooked, fried, flour",,,,USDA reference,USDA FoodData Central SR Legacy,,26.75,3.18,14.98,0.1,,88.0,5.87,,,,,
173625,"Chicken, broilers or fryers, thigh, meat and skin, cooked, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,23.26,0.0,14.71,0.0,0.0,102.0,6.257,,,,,
173626,"Chicken, broilers or fryers, thigh, meat and skin, cooked, stewed",,,,USDA reference,USDA FoodData Central SR Legacy,,23.26,0.0,14.74,0.0,0.0,71.0,5.84,,,,,
173627,"Chicken, broilers or fryers, dark meat, thigh, meat only, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,19.66,0.0,4.12,0.0,0.0,95.0,1.497,,,,,
173628,"Chicken, broilers or fryers, wing, meat and skin, cooked, fried, batter",,,,USDA reference,USDA FoodData Central SR Legacy,,19.87,10.94,21.81,0.3,,320.0,8.96,,,,,
173629,"Chicken, broilers or fryers, wing, meat and skin, cooked, fried, flour",,,,USDA reference,USDA FoodData Central SR Legacy,,26.11,2.39,22.16,0.1,,77.0,8.89,,,,,
173630,"Chicken, broilers or fryers, wing, meat and skin, cooked, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,23.79,0.0,16.87,0.0,0.0,98.0,7.706,,,,,
173631,"Chicken, broilers or fryers, wing, meat and skin, cooked, stewed",,,,USDA reference,USDA FoodData Central SR Legacy,,22.78,0.0,16.82,0.0,0.0,67.0,6.6,,,,,
173632,"Chicken, broilers or fryers, wing, meat only, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,21.97,0.0,3.54,0.0,0.0,81.0,0.85,,,,,
173633,"Chicken, roasting, meat and skin and giblets and neck, cooked, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,23.96,0.05,13.07,0.0,,71.0,5.22,,,,,
173634,"Canada Goose, breast meat only, skinless, raw",,,,USDA reference,USDA FoodData Central SR Legacy,,24.31,0.0,4.02,0.0,0.0,50.0,0.817,,,,,
173635,"Chicken, roasting, meat and skin, cooked, roasted",,,,USDA reference,USDA FoodData Central SR Legacy,,23.97,0.0,13.39,0.0,,73.0,5.4,,,,,
