food_id,food_name,brand,categories,countries,collection_location,calories_kcal,protein_g,carbohydrate_g,fat_g,fiber_g,sugar_g,sodium_mg,saturated_fat_g,salt_g,nutriscore,nova_group,serving_size,quantity,source
174838,"Alcoholic Beverage, wine, table, red, Lemberger",,,,USDA reference,,0.07,2.46,0.0,,,,,,,,,,USDA FoodData Central SR Legacy
174839,"Alcoholic Beverage, wine, table, red, Sangiovese",,,,USDA reference,,0.07,2.62,0.0,,,,,,,,,,USDA FoodData Central SR Legacy
174840,"Alcoholic Beverage, wine, table, red, Carignane",,,,USDA reference,,0.07,2.4,0.0,,,,,,,,,,USDA FoodData Central SR Legacy
174841,"Alcoholic beverage, wine, table, white, Pinot Gris (Grigio)",,,,USDA reference,,0.07,2.06,0.0,,,,,,,,,,USDA FoodData Central SR Legacy
174842,"Beverages, carbonated, club soda",,,,USDA reference,,0.0,0.0,0.0,0.0,0.0,21.0,0.0,,,,,,USDA FoodData Central SR Legacy
174843,"Alcoholic beverage, wine, table, white, Gewurztraminer",,,,USDA reference,,0.07,2.6,0.0,,,,,,,,,,USDA FoodData Central SR Legacy
174844,"Alcoholic beverage, wine, table, white, late harvest, Gewurztraminer",,,,USDA reference,,0.07,11.39,0.0,,,,,,,,,,USDA FoodData Central SR Legacy
174845,"Alcoholic beverage, wine, table, white, Semillon",,,,USDA reference,,0.07,3.12,0.0,,,,,,,,,,USDA FoodData Central SR Legacy
174846,"Beverages, carbonated, ginger ale",,,,USDA reference,,0.0,8.76,0.0,0.0,8.9,7.0,0.0,,,,,,USDA FoodData Central SR Legacy
174847,"Beverages, NESTEA, tea, black, ready-to-drink, lemon",,,,USDA reference,,0.0,9.09,0.0,0.0,9.09,21.0,,,,,,,USDA FoodData Central SR Legacy
174848,"Alcoholic beverage, wine, table, white, Pinot Blanc",,,,USDA reference,,0.07,1.94,0.0,,,,,,,,,,USDA FoodData Central SR Legacy
174849,"Alcoholic beverage, wine, table, white, Muscat",,,,USDA reference,,0.07,5.23,0.0,,,,,,,,,,USDA FoodData Central SR Legacy
174850,"Beverages, carbonated, low calorie, cola or pepper-type, with aspartame, without caffeine",,,,USDA reference,,0.12,0.12,0.0,0.0,0.0,4.0,0.0,,,,,,USDA FoodData Central SR Legacy
174851,"Beverages, carbonated, cola, without caffeine",,,,USDA reference,,0.0,10.58,0.0,0.0,10.58,4.0,0.0,,,,,,USDA FoodData Central SR Legacy
174852,"Beverages, carbonated, cola, regular",,,,USDA reference,,0.0,10.36,0.25,0.0,9.94,3.0,0.0,,,,,,USDA FoodData Central SR Legacy
174853,"Beverages, carbonated, reduced sugar, cola, contains caffeine and sweeteners",,,,USDA reference,,0.0,5.16,0.0,0.0,5.16,4.0,0.0,,,,,,USDA FoodData Central SR Legacy
174854,"Beverages, carbonated, orange",,,,USDA reference,,0.0,12.3,0.0,0.0,,12.0,0.0,,,,,,USDA FoodData Central SR Legacy
174855,"Beverages, tea, black, ready-to-drink, peach, diet",,,,USDA reference,,0.0,0.25,0.0,0.0,0.0,5.0,0.0,,,,,,USDA FoodData Central SR Legacy
174856,"Beverages, OCEAN SPRAY, Ruby Red cranberry",,,,USDA reference,,0.07,11.58,0.01,0.6,11.02,11.0,0.003,,,,,,USDA FoodData Central SR Legacy
174857,"Beverages, MOTTS, Apple juice light, fortified with vitamin C",,,,USDA reference,,0.0,5.1,0.1,0.0,4.8,13.0,,,,,,,USDA FoodData Central SR Legacy
174858,"Beverages, Lemonade, powder",,,,USDA reference,,0.0,97.57,1.05,0.4,94.7,51.0,0.111,,,,,,USDA FoodData Central SR Legacy
174859,"Lemonade, powder, prepared with water",,,,USDA reference,,0.0,3.59,0.04,0.0,3.5,6.0,0.0,,,,,,USDA FoodData Central SR Legacy
174860,"Beverages, lemonade-flavor drink, powder",,,,USDA reference,,0.0,97.9,1.01,0.0,97.15,130.0,0.129,,,,,,USDA FoodData Central SR Legacy
174861,"Beverages, lemonade-flavor drink, powder, prepared with water",,,,USDA reference,,0.0,6.9,0.07,0.0,6.87,13.0,0.0,,,,,,USDA FoodData Central SR Legacy
174862,"Limeade, frozen concentrate, prepared with water",,,,USDA reference,,0.0,13.79,0.0,0.0,13.27,3.0,0.0,,,,,,USDA FoodData Central SR Legacy
174863,"Malt beverage, includes non-alcoholic beer",,,,USDA reference,,0.21,8.05,0.12,0.0,8.05,13.0,0.015,,,,,,USDA FoodData Central SR Legacy
174864,"Beverages, OVALTINE, Classic Malt powder",,,,USDA reference,,0.0,93.33,0.0,0.0,63.64,636.0,0.0,,,,,,USDA FoodData Central SR Legacy
174865,"Beverages, Malted drink mix, chocolate, with added nutrients, powder, prepared with whole milk",,,,USDA reference,,3.29,11.19,3.26,0.4,10.49,87.0,0.823,,,,,,USDA FoodData Central SR Legacy
174866,"Beverages, malted drink mix, chocolate, powder",,,,USDA reference,,5.1,86.94,4.76,4.8,66.67,190.0,1.167,,,,,,USDA FoodData Central SR Legacy
174867,"Beverages, Malted drink mix, chocolate, powder, prepared with whole milk",,,,USDA reference,,3.37,11.2,3.29,0.5,6.68,60.0,0.827,,,,,,USDA FoodData Central SR Legacy
174868,"Beverages, orange drink, canned, with added vitamin C",,,,USDA reference,,0.0,12.34,0.07,0.0,11.03,3.0,0.002,,,,,,USDA FoodData Central SR Legacy
174869,"Strawberry-flavor beverage mix, powder",,,,USDA reference,,0.1,99.1,0.2,0.0,95.45,38.0,0.0,,,,,,USDA FoodData Central SR Legacy
174870,"Beverages, Strawberry-flavor beverage mix, powder, prepared with whole milk",,,,USDA reference,,3.0,12.3,3.1,0.0,,48.0,0.886,,,,,,USDA FoodData Central SR Legacy
174871,"Beverages, tea, black, brewed, prepared with tap water, decaffeinated",,,,USDA reference,,0.0,0.3,0.0,0.0,0.0,3.0,0.001,,,,,,USDA FoodData Central SR Legacy
174872,"Beverages, tea, instant, decaffeinated, unsweetened",,,,USDA reference,,20.21,58.66,0.0,8.5,5.53,72.0,0.0,,,,,,USDA FoodData Central SR Legacy
174873,"Beverages, tea, instant, unsweetened, prepared with water",,,,USDA reference,,0.06,0.17,0.0,0.0,0.02,4.0,0.0,,,,,,USDA FoodData Central SR Legacy
174874,"Lamb, New Zealand, imported, square-cut shoulder chops, separable lean and fat, cooked, braised",,,,USDA reference,,26.79,0.05,23.86,0.0,0.0,57.0,6.769,,,,,,USDA FoodData Central SR Legacy
174875,"Lamb, New Zealand, imported, square-cut shoulder chops, separable lean and fat, raw",,,,USDA reference,,17.02,0.23,22.84,0.0,0.0,71.0,6.27,,,,,,USDA FoodData Central SR Legacy
174876,"Lamb, New Zealand, imported, square-cut shoulder, separable lean and fat, cooked, slow roasted",,,,USDA reference,,20.88,0.03,23.39,0.0,0.0,72.0,6.446,,,,,,USDA FoodData Central SR Legacy
174877,"Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean and fat, raw",,,,USDA reference,,20.93,0.0,4.09,,,60.0,1.272,,,,,,USDA FoodData Central SR Legacy
174878,"Lamb, New Zealand, imported, tenderloin, separable lean and fat, raw",,,,USDA reference,,20.43,0.01,4.22,0.0,0.0,49.0,1.61,,,,,,USDA FoodData Central SR Legacy
174879,"Veal, ground, cooked, pan-fried",,,,USDA reference,,25.83,1.51,11.78,0.0,0.0,146.0,5.665,,,,,,USDA FoodData Central SR Legacy
174880,"Veal, leg, top round, cap off, cutlet, boneless, cooked, grilled",,,,USDA reference,,31.89,0.0,2.63,0.0,0.0,88.0,1.274,,,,,,USDA FoodData Central SR Legacy
174881,"Veal, shoulder, blade chop, separable lean only, cooked, grilled",,,,USDA reference,,27.33,0.0,5.53,0.0,0.0,113.0,2.677,,,,,,USDA FoodData Central SR Legacy
174882,"Veal, external fat only, raw",,,,USDA reference,,8.85,0.89,51.6,0.0,0.0,89.0,24.815,,,,,,USDA FoodData Central SR Legacy
174883,"Veal, external fat only, cooked",,,,USDA reference,,15.28,0.0,53.23,0.0,0.0,103.0,23.864,,,,,,USDA FoodData Central SR Legacy
174884,"Veal, seam fat only, raw",,,,USDA reference,,12.53,0.0,43.75,0.0,0.0,89.0,21.077,,,,,,USDA FoodData Central SR Legacy
174885,"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean only, trimmed to 1/8"" fat, cooked, roasted",,,,USDA reference,,28.6,0.0,8.35,0.0,0.0,70.0,3.231,,,,,,USDA FoodData Central SR Legacy
174886,"Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, braised",,,,USDA reference,,30.73,0.0,5.63,0.0,0.0,86.0,2.293,,,,,,USDA FoodData Central SR Legacy
174887,"Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean only, trimmed to 1/8"" fat, raw",,,,USDA reference,,22.49,0.0,3.53,0.0,0.0,93.0,1.335,,,,,,USDA FoodData Central SR Legacy
174888,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean only, trimmed to 1/8"" fat, cooked, roasted",,,,USDA reference,,30.97,0.0,6.71,0.0,0.0,61.0,1.953,,,,,,USDA FoodData Central SR Legacy
174889,"Lamb, Australian, imported, fresh, rack, roast, frenched, denuded, bone-in, separable lean only, trimmed to 0"" fat, cooked, roasted",,,,USDA reference,,26.52,0.0,7.63,0.0,0.0,72.0,3.093,,,,,,USDA FoodData Central SR Legacy
174890,"Lamb, Australian, imported, fresh, rack, roast, frenched, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, roasted",,,,USDA reference,,28.01,0.0,14.64,0.0,0.0,67.0,6.124,,,,,,USDA FoodData Central SR Legacy
174891,"Lamb, Australian, imported, fresh, external fat, cooked",,,,USDA reference,,16.9,0.0,52.3,0.0,0.0,58.0,20.337,,,,,,USDA FoodData Central SR Legacy
174892,"Lamb, Australian, imported, fresh, external fat, raw",,,,USDA reference,,12.59,0.0,48.5,0.0,0.0,69.0,19.541,,,,,,USDA FoodData Central SR Legacy
174893,"Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, braised",,,,USDA reference,,29.52,0.0,9.5,0.0,0.0,84.0,3.788,,,,,,USDA FoodData Central SR Legacy
174894,"Lamb, Australian, imported, fresh, leg, hindshank, heel on, bone-in, separable lean and fat, trimmed to 1/8"" fat, raw",,,,USDA reference,,20.58,0.0,12.68,0.0,0.0,87.0,5.003,,,,,,USDA FoodData Central SR Legacy
174895,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",,,,USDA reference,,30.15,0.08,11.64,0.0,0.0,77.0,4.926,,,,,,USDA FoodData Central SR Legacy
174896,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean and fat, trimmed to 1/8"" fat, raw",,,,USDA reference,,21.95,0.0,9.73,0.0,0.0,75.0,3.934,,,,,,USDA FoodData Central SR Legacy
174897,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",,,,USDA reference,,30.87,0.0,7.02,0.0,0.0,61.0,2.077,,,,,,USDA FoodData Central SR Legacy
174898,"Lamb, Australian, imported, fresh, rib chop, frenched, denuded, bone-in, separable lean and fat, trimmed to 0"" fat, cooked, grilled",,,,USDA reference,,30.9,0.0,16.96,0.0,0.0,82.0,6.787,,,,,,USDA FoodData Central SR Legacy
174899,"Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)",,,,USDA reference,,10.56,52.38,1.32,1.6,8.43,422.0,0.39,,,,,,USDA FoodData Central SR Legacy
174900,"Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame), toasted",,,,USDA reference,,11.14,57.39,1.43,1.8,9.14,457.0,0.245,,,,,,USDA FoodData Central SR Legacy
174901,"Bagels, egg",,,,USDA reference,,10.6,53.0,2.1,2.3,,505.0,0.42,,,,,,USDA FoodData Central SR Legacy
174902,"Biscuits, plain or buttermilk, dry mix",,,,USDA reference,,8.0,63.4,15.4,2.1,11.65,1276.0,8.584,,,,,,USDA FoodData Central SR Legacy
174903,"Biscuits, plain or buttermilk, dry mix, prepared",,,,USDA reference,,7.3,48.4,12.1,1.8,,955.0,4.206,,,,,,USDA FoodData Central SR Legacy
174904,"Biscuits, plain or buttermilk, refrigerated dough, lower fat",,,,USDA reference,,6.7,43.7,7.83,2.0,7.18,828.0,2.405,,,,,,USDA FoodData Central SR Legacy
174905,"Biscuits, plain or buttermilk, refrigerated dough, lower fat, baked",,,,USDA reference,,7.8,51.6,9.1,2.3,8.14,962.0,2.797,,,,,,USDA FoodData Central SR Legacy
174906,"Bread, banana, prepared from recipe, made with margarine",,,,USDA reference,,4.3,54.6,10.5,1.1,,302.0,4.48,,,,,,USDA FoodData Central SR Legacy
174907,"Bread, boston brown, canned",,,,USDA reference,,5.2,43.3,1.5,4.7,2.42,631.0,0.207,,,,,,USDA FoodData Central SR Legacy
174908,"Bread, cornbread, dry mix, enriched (includes corn muffin mix)",,,,USDA reference,,7.0,69.5,12.2,6.5,20.34,817.0,6.719,,,,,,USDA FoodData Central SR Legacy
174909,"Bread, cornbread, dry mix, prepared with 2% milk, 80% margarine, and eggs",,,,USDA reference,,6.59,54.46,9.58,2.3,16.05,599.0,3.494,,,,,,USDA FoodData Central SR Legacy
174910,"Bread, cornbread, prepared from recipe, made with low fat (2%) milk",,,,USDA reference,,6.7,43.5,7.1,,,658.0,1.83,,,,,,USDA FoodData Central SR Legacy
174911,"Bread, french or vienna, toasted (includes sourdough)",,,,USDA reference,,13.0,61.93,2.14,3.1,3.59,720.0,0.386,,,,,,USDA FoodData Central SR Legacy
174912,"Bread, irish soda, prepared from recipe",,,,USDA reference,,6.6,56.0,5.0,2.6,,398.0,1.999,,,,,,USDA FoodData Central SR Legacy
174913,"Bread, Italian",,,,USDA reference,,9.49,48.11,2.73,2.1,4.69,618.0,0.493,,,,,,USDA FoodData Central SR Legacy
174914,"Bread, multi-grain, toasted (includes whole-grain)",,,,USDA reference,,14.52,47.11,4.6,8.1,6.94,414.0,0.826,,,,,,USDA FoodData Central SR Legacy
174915,"Bread, pita, white, enriched",,,,USDA reference,,9.1,55.7,1.2,2.2,1.3,536.0,0.105,,,,,,USDA FoodData Central SR Legacy
174916,"Bread, pita, whole-wheat",,,,USDA reference,,9.8,55.89,1.71,6.1,2.87,421.0,0.349,,,,,,USDA FoodData Central SR Legacy
174917,"Bread, protein (includes gluten)",,,,USDA reference,,12.1,43.8,2.2,3.0,1.44,404.0,0.183,,,,,,USDA FoodData Central SR Legacy
174918,"Bread, pumpernickel",,,,USDA reference,,8.7,47.5,3.1,6.5,0.53,596.0,0.932,,,,,,USDA FoodData Central SR Legacy
174919,"Bread, reduced-calorie, oatmeal",,,,USDA reference,,7.6,43.3,3.5,,,388.0,0.822,,,,,,USDA FoodData Central SR Legacy
174920,"Bread, reduced-calorie, rye",,,,USDA reference,,9.1,40.5,2.9,12.0,2.29,513.0,0.672,,,,,,USDA FoodData Central SR Legacy
174921,"Bread, reduced-calorie, wheat",,,,USDA reference,,13.32,42.47,2.92,11.1,3.71,332.0,0.523,,,,,,USDA FoodData Central SR Legacy
174922,"Bread, reduced-calorie, white",,,,USDA reference,,8.7,44.3,2.5,9.7,4.76,479.0,1.077,,,,,,USDA FoodData Central SR Legacy
174923,"Bread, rice bran",,,,USDA reference,,8.9,43.5,4.6,4.9,4.67,269.0,1.654,,,,,,USDA FoodData Central SR Legacy
174924,"Bread, white, commercially prepared (includes soft bread crumbs)",,,,USDA reference,,8.85,49.42,3.33,2.7,5.67,490.0,0.599,,,,,,USDA FoodData Central SR Legacy
174925,"Bread, white, commercially prepared, toasted",,,,USDA reference,,9.0,54.5,4.0,2.9,6.2,537.0,0.796,,,,,,USDA FoodData Central SR Legacy
174926,"Bread, white, prepared from recipe, made with nonfat dry milk",,,,USDA reference,,7.7,53.6,2.6,2.0,,336.0,0.527,,,,,,USDA FoodData Central SR Legacy
174927,"Bread, white, prepared from recipe, made with low fat (2%) milk",,,,USDA reference,,7.9,49.6,5.7,2.0,,359.0,1.298,,,,,,USDA FoodData Central SR Legacy
174928,"Bread, crumbs, dry, grated, plain",,,,USDA reference,,13.35,71.98,5.3,4.5,6.2,732.0,1.023,,,,,,USDA FoodData Central SR Legacy
174929,"Bread, sticks, plain",,,,USDA reference,,12.0,68.4,9.5,3.0,1.26,713.0,3.568,,,,,,USDA FoodData Central SR Legacy
174930,"Bread, stuffing, dry mix",,,,USDA reference,,11.0,76.2,3.4,3.2,8.27,1405.0,1.493,,,,,,USDA FoodData Central SR Legacy
174931,"Bread, stuffing, dry mix, prepared",,,,USDA reference,,2.73,18.84,12.05,0.8,2.04,479.0,5.771,,,,,,USDA FoodData Central SR Legacy
174932,"Cake, pudding-type, carrot, dry mix",,,,USDA reference,,5.1,79.2,9.8,,,567.0,4.036,,,,,,USDA FoodData Central SR Legacy
174933,"Cake, cherry fudge with chocolate frosting",,,,USDA reference,,2.4,38.0,12.5,0.5,32.94,164.0,4.4,,,,,,USDA FoodData Central SR Legacy
174934,"Cake, chocolate, commercially prepared with chocolate frosting, in-store bakery",,,,USDA reference,,3.48,52.84,20.05,2.2,39.96,348.0,7.343,,,,,,USDA FoodData Central SR Legacy
174935,"Cake, pudding-type, chocolate, dry mix",,,,USDA reference,,4.6,80.16,8.14,2.3,39.53,866.0,3.688,,,,,,USDA FoodData Central SR Legacy
174936,"Cake, coffeecake, creme-filled with chocolate frosting",,,,USDA reference,,5.0,53.8,10.8,2.0,,323.0,5.664,,,,,,USDA FoodData Central SR Legacy
174937,"Cake, coffeecake, fruit",,,,USDA reference,,5.2,51.5,10.2,2.5,,385.0,5.557,,,,,,USDA FoodData Central SR Legacy
174938,"Cake, coffeecake, cinnamon with crumb topping, dry mix, prepared",,,,USDA reference,,5.5,52.8,9.6,1.2,29.53,421.0,3.851,,,,,,USDA FoodData Central SR Legacy
174939,"Cake, fruitcake, commercially prepared",,,,USDA reference,,2.9,61.6,9.1,3.7,27.42,101.0,4.2,,,,,,USDA FoodData Central SR Legacy
174940,"Cake, pound, commercially prepared, other than all butter, enriched",,,,USDA reference,,5.2,52.5,17.9,1.0,,400.0,9.935,,,,,,USDA FoodData Central SR Legacy
174941,"Cake, shortcake, biscuit-type, prepared from recipe",,,,USDA reference,,6.1,48.5,14.2,,,506.0,6.045,,,,,,USDA FoodData Central SR Legacy
174942,"Cake, snack cakes, creme-filled, chocolate with frosting",,,,USDA reference,,3.63,60.31,15.93,3.2,37.76,332.0,8.525,,,,,,USDA FoodData Central SR Legacy
174943,"Cake, snack cakes, creme-filled, sponge",,,,USDA reference,,3.47,64.03,11.54,1.0,37.3,470.0,4.906,,,,,,USDA FoodData Central SR Legacy
174944,"Cake, yellow, commercially prepared, with chocolate frosting, in-store bakery",,,,USDA reference,,3.16,55.36,17.75,1.5,39.22,310.0,7.214,,,,,,USDA FoodData Central SR Legacy
174945,"Cake, yellow, commercially prepared, with vanilla frosting",,,,USDA reference,,2.99,56.2,17.91,0.3,41.79,269.0,7.563,,,,,,USDA FoodData Central SR Legacy
174946,"Cake, pudding-type, yellow, dry mix",,,,USDA reference,,4.0,80.0,9.8,0.7,44.21,860.0,5.496,,,,,,USDA FoodData Central SR Legacy
174947,"Cake, yellow, enriched, dry mix",,,,USDA reference,,3.7,81.92,3.5,1.2,43.29,728.0,0.694,,,,,,USDA FoodData Central SR Legacy
174948,"Cookies, brownies, dry mix, regular",,,,USDA reference,,4.0,76.6,14.9,,,303.0,5.158,,,,,,USDA FoodData Central SR Legacy
174949,"Cookies, brownies, prepared from recipe",,,,USDA reference,,6.2,50.2,29.1,,,343.0,10.839,,,,,,USDA FoodData Central SR Legacy
174950,"Cookies, butter, commercially prepared, enriched",,,,USDA reference,,6.1,68.9,18.8,0.8,20.24,282.0,5.522,,,,,,USDA FoodData Central SR Legacy
174951,"Cookies, fudge, cake-type (includes trolley cakes)",,,,USDA reference,,5.0,78.3,3.7,2.8,,192.0,1.813,,,,,,USDA FoodData Central SR Legacy
174952,"Cookies, chocolate chip, dry mix",,,,USDA reference,,4.6,66.1,25.2,,,290.0,13.077,,,,,,USDA FoodData Central SR Legacy
174953,"Cookies, chocolate chip, refrigerated dough",,,,USDA reference,,3.98,61.02,21.33,1.5,38.04,321.0,10.414,,,,,,USDA FoodData Central SR Legacy
174954,"Cookies, chocolate chip, refrigerated dough, baked",,,,USDA reference,,4.9,68.2,22.6,1.7,,232.0,11.258,,,,,,USDA FoodData Central SR Legacy
174955,"Cookies, chocolate chip, prepared from recipe, made with margarine",,,,USDA reference,,5.7,58.4,28.3,2.8,,361.0,10.377,,,,,,USDA FoodData Central SR Legacy
174956,"Cookies, gingersnaps",,,,USDA reference,,5.6,76.9,9.8,2.2,19.92,555.0,5.365,,,,,,USDA FoodData Central SR Legacy
174957,"Cookies, graham crackers, plain or honey (includes cinnamon)",,,,USDA reference,,6.69,77.66,10.6,3.4,24.85,516.0,2.509,,,,,,USDA FoodData Central SR Legacy
174958,"Cookies, graham crackers, chocolate-coated",,,,USDA reference,,4.0,66.78,25.8,2.2,37.3,265.0,2.7,,,,,,USDA FoodData Central SR Legacy
174959,"Cookies, ladyfingers, with lemon juice and rind",,,,USDA reference,,10.6,59.7,9.1,1.0,25.39,147.0,3.754,,,,,,USDA FoodData Central SR Legacy
174960,"Cookies, oatmeal, dry mix",,,,USDA reference,,6.5,67.3,19.2,,,473.0,10.567,,,,,,USDA FoodData Central SR Legacy
174961,"Cookies, oatmeal, refrigerated dough",,,,USDA reference,,5.4,59.1,18.9,2.5,,294.0,10.531,,,,,,USDA FoodData Central SR Legacy
174962,"Cookies, oatmeal, refrigerated dough, baked",,,,USDA reference,,6.0,65.7,21.0,2.8,,327.0,11.729,,,,,,USDA FoodData Central SR Legacy
174963,"Cookies, oatmeal, with raisins",,,,USDA reference,,5.86,68.95,15.76,3.3,33.14,322.0,4.283,,,,,,USDA FoodData Central SR Legacy
174964,"Cookies, peanut butter, prepared from recipe",,,,USDA reference,,9.0,58.9,23.8,,,518.0,10.832,,,,,,USDA FoodData Central SR Legacy
174965,"Cookies, peanut butter sandwich, regular",,,,USDA reference,,8.8,65.6,21.1,1.9,35.44,368.0,11.191,,,,,,USDA FoodData Central SR Legacy
174966,"Cookies, raisin, soft-type",,,,USDA reference,,4.1,68.0,13.6,1.2,47.56,418.0,7.649,,,,,,USDA FoodData Central SR Legacy
174967,"Cookies, shortbread, commercially prepared, plain",,,,USDA reference,,5.37,63.78,26.22,1.3,21.65,353.0,6.708,,,,,,USDA FoodData Central SR Legacy
174968,"Cookies, shortbread, commercially prepared, pecan",,,,USDA reference,,4.9,58.3,32.5,1.8,,281.0,18.628,,,,,,USDA FoodData Central SR Legacy
174969,"Cookies, peanut butter sandwich, special dietary",,,,USDA reference,,10.0,50.8,34.0,,,412.0,15.391,,,,,,USDA FoodData Central SR Legacy
174970,"Cookies, sugar wafer, with creme filling, sugar free",,,,USDA reference,,3.57,66.26,28.57,14.3,0.0,71.0,12.137,,,,,,USDA FoodData Central SR Legacy
174971,"Cookies, sugar, commercially prepared, regular (includes vanilla)",,,,USDA reference,,5.35,67.34,19.55,1.3,27.31,385.0,6.971,,,,,,USDA FoodData Central SR Legacy
174972,"Cookies, sugar, refrigerated dough",,,,USDA reference,,4.0,61.22,19.48,0.9,36.51,328.0,11.077,,,,,,USDA FoodData Central SR Legacy
174973,"Cookies, vanilla wafers, lower fat",,,,USDA reference,,5.0,73.6,15.2,1.9,37.5,388.0,6.544,,,,,,USDA FoodData Central SR Legacy
174974,"Cookies, vanilla wafers, higher fat",,,,USDA reference,,4.9,72.6,16.41,1.6,35.07,325.0,4.451,,,,,,USDA FoodData Central SR Legacy
174975,"Crackers, cheese, regular",,,,USDA reference,,10.93,59.42,22.74,2.3,4.53,973.0,5.744,,,,,,USDA FoodData Central SR Legacy
174976,"Crackers, cheese, sandwich-type with peanut butter filling",,,,USDA reference,,12.41,56.74,25.12,3.4,6.98,829.0,13.003,,,,,,USDA FoodData Central SR Legacy
174977,"Crackers, melba toast, plain",,,,USDA reference,,12.1,76.6,3.2,6.3,0.94,598.0,0.782,,,,,,USDA FoodData Central SR Legacy
174978,"Crackers, melba toast, rye (includes pumpernickel)",,,,USDA reference,,11.6,77.3,3.4,8.0,,899.0,0.907,,,,,,USDA FoodData Central SR Legacy
174979,"Crackers, melba toast, wheat",,,,USDA reference,,12.9,76.4,2.3,7.4,,837.0,0.544,,,,,,USDA FoodData Central SR Legacy
174980,"Crackers, milk",,,,USDA reference,,7.6,71.73,13.77,3.4,10.32,687.0,5.485,,,,,,USDA FoodData Central SR Legacy
174981,"Crackers, rusk toast",,,,USDA reference,,13.5,72.3,7.2,,,253.0,2.755,,,,,,USDA FoodData Central SR Legacy
174982,"Crackers, standard snack-type, regular",,,,USDA reference,,6.64,61.3,26.43,2.3,8.18,726.0,6.553,,,,,,USDA FoodData Central SR Legacy
174983,"Crackers, standard snack-type, sandwich, with cheese filling",,,,USDA reference,,9.3,61.7,21.1,1.9,3.18,978.0,11.254,,,,,,USDA FoodData Central SR Legacy
174984,"Crackers, standard snack-type, sandwich, with peanut butter filling",,,,USDA reference,,11.47,58.38,24.54,2.3,10.5,801.0,13.468,,,,,,USDA FoodData Central SR Legacy
174985,"Crackers, wheat, regular",,,,USDA reference,,7.3,70.73,16.4,6.9,15.48,699.0,3.47,,,,,,USDA FoodData Central SR Legacy
174986,"Cream puff shell, prepared from recipe",,,,USDA reference,,9.0,22.8,25.9,0.8,0.25,483.0,11.128,,,,,,USDA FoodData Central SR Legacy
174987,"Croissants, butter",,,,USDA reference,,8.2,45.8,21.0,2.6,11.26,384.0,5.525,,,,,,USDA FoodData Central SR Legacy
174988,"Croissants, apple",,,,USDA reference,,7.4,37.1,8.7,2.5,,274.0,2.393,,,,,,USDA FoodData Central SR Legacy
174989,"Croissants, cheese",,,,USDA reference,,9.2,47.0,20.9,2.6,11.35,361.0,6.509,,,,,,USDA FoodData Central SR Legacy
174990,"Doughnuts, cake-type, plain (includes unsugared, old-fashioned)",,,,USDA reference,,5.31,47.06,24.93,1.7,18.15,477.0,8.544,,,,,,USDA FoodData Central SR Legacy
174991,"Doughnuts, cake-type, plain, chocolate-coated or frosted",,,,USDA reference,,4.93,51.33,25.25,1.9,26.65,326.0,8.618,,,,,,USDA FoodData Central SR Legacy
174992,"Doughnuts, cake-type, plain, sugared or glazed",,,,USDA reference,,5.2,50.8,22.9,1.5,,402.0,12.697,,,,,,USDA FoodData Central SR Legacy
174993,"Doughnuts, cake-type, chocolate, sugared or glazed",,,,USDA reference,,4.5,57.4,19.9,2.2,31.92,215.0,11.278,,,,,,USDA FoodData Central SR Legacy
174994,"Muffins, English, plain, enriched, with ca prop (includes sourdough)",,,,USDA reference,,8.87,44.17,1.69,3.5,3.53,425.0,0.383,,,,,,USDA FoodData Central SR Legacy
174995,"Muffins, English, plain, toasted, enriched, with calcium propionate (includes sourdough)",,,,USDA reference,,10.32,52.65,2.02,2.8,3.47,477.0,0.478,,,,,,USDA FoodData Central SR Legacy
174996,"Muffins, English, mixed-grain (includes granola)",,,,USDA reference,,9.1,46.3,1.8,2.8,0.81,298.0,0.827,,,,,,USDA FoodData Central SR Legacy
174997,"Muffins, English, raisin-cinnamon (includes apple-cinnamon)",,,,USDA reference,,7.91,48.1,1.8,2.6,14.76,299.0,0.846,,,,,,USDA FoodData Central SR Legacy
174998,"French toast, prepared from recipe, made with low fat (2%) milk",,,,USDA reference,,7.7,25.0,10.8,,,479.0,4.524,,,,,,USDA FoodData Central SR Legacy
174999,"Hush puppies, prepared from recipe",,,,USDA reference,,7.7,46.0,13.5,2.8,2.03,668.0,3.263,,,,,,USDA FoodData Central SR Legacy
